timestamp,open,close,min,max,from_currency,to_currency
2022-08-23 00:00:00+00:00,21402.01,21515.76,20904.15,21683.38,BTC,USDT
2022-08-22 00:00:00+00:00,21515.65,21408.64,20900.0,21547.52,BTC,USDT
2022-08-21 00:00:00+00:00,21141.68,21514.37,21073.26,21782.46,BTC,USDT
2022-08-20 00:00:00+00:00,20831.93,21143.47,20769.61,21369.88,BTC,USDT
2022-08-19 00:00:00+00:00,23194.76,20827.98,20785.52,23205.95,BTC,USDT
2022-08-18 00:00:00+00:00,23340.79,23204.25,23114.6,23590.15,BTC,USDT
2022-08-17 00:00:00+00:00,23857.67,23338.82,23185.79,24449.97,BTC,USDT
2022-08-16 00:00:00+00:00,24095.81,23858.12,23682.32,24248.76,BTC,USDT
2022-08-15 00:00:00+00:00,24311.72,24101.85,23778.58,25200.0,BTC,USDT
2022-08-14 00:00:00+00:00,24439.7,24303.3,24154.16,25021.05,BTC,USDT
2022-08-13 00:00:00+00:00,24396.19,24434.37,24293.29,24882.06,BTC,USDT
2022-08-12 00:00:00+00:00,23937.25,24398.41,23596.37,24444.26,BTC,USDT
2022-08-11 00:00:00+00:00,23949.48,23932.51,23852.22,24894.64,BTC,USDT
2022-08-10 00:00:00+00:00,23150.78,23952.3,22668.38,24215.42,BTC,USDT
2022-08-09 00:00:00+00:00,23810.88,23151.61,22871.74,23911.0,BTC,USDT
2022-08-08 00:00:00+00:00,23178.87,23810.88,23157.25,24236.9,BTC,USDT
2022-08-07 00:00:00+00:00,22953.45,23175.4,22844.6,23397.32,BTC,USDT
2022-08-06 00:00:00+00:00,23310.8,22950.36,22914.79,23349.99,BTC,USDT
2022-08-05 00:00:00+00:00,22622.28,23311.9,22595.47,23460.0,BTC,USDT
2022-08-04 00:00:00+00:00,22817.97,22618.28,22402.06,23221.97,BTC,USDT
2022-08-03 00:00:00+00:00,22983.16,22820.16,22688.71,23634.0,BTC,USDT
2022-08-02 00:00:00+00:00,23268.58,22985.18,22658.34,23470.69,BTC,USDT
2022-08-01 00:00:00+00:00,23297.9,23266.46,22858.96,23500.0,BTC,USDT
2022-07-31 00:00:00+00:00,23645.78,23306.07,23232.0,24188.42,BTC,USDT
2022-07-30 00:00:00+00:00,23773.17,23640.82,23509.46,24665.63,BTC,USDT
2022-07-29 00:00:00+00:00,23841.73,23761.76,23429.52,24437.18,BTC,USDT
2022-07-28 00:00:00+00:00,22957.68,23843.63,22580.74,24192.39,BTC,USDT
2022-07-27 00:00:00+00:00,21251.6,22955.44,21047.11,23106.13,BTC,USDT
2022-07-26 00:00:00+00:00,21312.65,21249.5,20722.88,21344.13,BTC,USDT
2022-07-25 00:00:00+00:00,22582.26,21300.51,21257.15,22661.59,BTC,USDT
2022-07-24 00:00:00+00:00,22454.71,22581.92,22274.56,23008.81,BTC,USDT
2022-07-23 00:00:00+00:00,22684.94,22450.56,21951.03,22992.85,BTC,USDT
2022-07-22 00:00:00+00:00,23148.43,22680.24,22493.33,23768.47,BTC,USDT
2022-07-21 00:00:00+00:00,23224.61,23147.64,22350.96,23422.78,BTC,USDT
2022-07-20 00:00:00+00:00,23399.5,23225.72,22920.86,24263.54,BTC,USDT
2022-07-19 00:00:00+00:00,22433.42,23401.92,21586.6,23784.77,BTC,USDT
2022-07-18 00:00:00+00:00,20786.97,22446.13,20765.71,22762.19,BTC,USDT
2022-07-17 00:00:00+00:00,21190.66,20786.97,20757.17,21674.2,BTC,USDT
2022-07-16 00:00:00+00:00,20829.29,21205.14,20485.72,21581.42,BTC,USDT
2022-07-15 00:00:00+00:00,20589.4,20833.86,20390.0,21192.7,BTC,USDT
2022-07-14 00:00:00+00:00,20236.67,20591.91,19632.46,20880.74,BTC,USDT
2022-07-13 00:00:00+00:00,19331.21,20252.52,18958.25,20340.59,BTC,USDT
2022-07-12 00:00:00+00:00,19958.55,19333.8,19246.01,20049.17,BTC,USDT
2022-07-11 00:00:00+00:00,20858.26,19962.1,19886.51,20866.3,BTC,USDT
2022-07-10 00:00:00+00:00,21588.74,20856.27,20652.49,21598.0,BTC,USDT
2022-07-09 00:00:00+00:00,21599.34,21589.6,21331.32,21960.99,BTC,USDT
2022-07-08 00:00:00+00:00,21627.91,21617.84,21188.0,22495.49,BTC,USDT
2022-07-07 00:00:00+00:00,20564.01,21620.63,20260.19,21836.79,BTC,USDT
2022-07-06 00:00:00+00:00,20173.99,20558.05,19769.08,20668.2,BTC,USDT
2022-07-05 00:00:00+00:00,20227.1,20172.19,19312.4,20738.6,BTC,USDT
2022-07-04 00:00:00+00:00,19308.42,20224.95,19052.26,20345.97,BTC,USDT
2022-07-03 00:00:00+00:00,19248.4,19310.75,18795.75,19633.87,BTC,USDT
2022-07-02 00:00:00+00:00,19289.88,19244.74,18994.42,19442.8,BTC,USDT
2022-07-01 00:00:00+00:00,19946.18,19284.31,18981.04,20896.89,BTC,USDT
2022-06-30 00:00:00+00:00,20111.32,19937.4,18629.02,20162.84,BTC,USDT
2022-06-29 00:00:00+00:00,20269.16,20107.72,19862.76,20425.88,BTC,USDT
2022-06-28 00:00:00+00:00,20736.34,20272.01,20206.11,21215.49,BTC,USDT
2022-06-27 00:00:00+00:00,21043.51,20734.33,20517.59,21568.86,BTC,USDT
2022-06-26 00:00:00+00:00,21497.04,21051.45,20970.66,21886.31,BTC,USDT
2022-06-25 00:00:00+00:00,21229.92,21494.95,20910.04,21614.39,BTC,USDT
2022-06-24 00:00:00+00:00,21096.33,21227.54,20749.84,21581.59,BTC,USDT
2022-06-23 00:00:00+00:00,19979.6,21092.19,19894.0,21226.19,BTC,USDT
2022-06-22 00:00:00+00:00,20730.41,19976.67,19782.4,20896.42,BTC,USDT
2022-06-21 00:00:00+00:00,20583.83,20730.77,20365.21,21755.72,BTC,USDT
2022-06-20 00:00:00+00:00,20568.37,20583.55,19630.6,21069.56,BTC,USDT
2022-06-19 00:00:00+00:00,18962.44,20581.58,17951.45,20815.82,BTC,USDT
2022-06-18 00:00:00+00:00,20459.01,18974.51,17628.05,20768.19,BTC,USDT
2022-06-17 00:00:00+00:00,20404.19,20459.01,20256.07,21377.02,BTC,USDT
2022-06-16 00:00:00+00:00,22579.26,20402.53,20234.94,22986.58,BTC,USDT
2022-06-15 00:00:00+00:00,22144.58,22579.68,20100.56,22825.77,BTC,USDT
2022-06-14 00:00:00+00:00,22483.43,22143.42,20849.4,23350.0,BTC,USDT
2022-06-13 00:00:00+00:00,26584.98,22487.95,21930.81,26890.69,BTC,USDT
2022-06-12 00:00:00+00:00,28421.89,26586.6,26561.48,28544.0,BTC,USDT
2022-06-11 00:00:00+00:00,29080.14,28421.89,28105.42,29431.95,BTC,USDT
2022-06-10 00:00:00+00:00,30109.98,29077.1,28871.18,30370.57,BTC,USDT
2022-06-09 00:00:00+00:00,30203.14,30101.62,29956.37,30694.71,BTC,USDT
2022-06-08 00:00:00+00:00,31115.38,30200.68,29856.67,31310.0,BTC,USDT
2022-06-07 00:00:00+00:00,31370.87,31115.55,29224.7,31578.42,BTC,USDT
2022-06-06 00:00:00+00:00,29921.38,31373.37,29888.56,31764.12,BTC,USDT
2022-06-05 00:00:00+00:00,29857.55,29912.64,29535.44,30185.15,BTC,USDT
2022-06-04 00:00:00+00:00,29700.66,29861.65,29484.01,29965.6,BTC,USDT
2022-06-03 00:00:00+00:00,30449.59,29707.19,29288.82,30692.68,BTC,USDT
2022-06-02 00:00:00+00:00,29806.04,30450.61,29594.58,30699.98,BTC,USDT
2022-06-01 00:00:00+00:00,31795.7,29794.75,29336.75,31979.18,BTC,USDT
2022-05-31 00:00:00+00:00,31728.6,31791.08,31234.08,32370.0,BTC,USDT
2022-05-30 00:00:00+00:00,29464.31,31720.31,29305.14,32179.99,BTC,USDT
2022-05-29 00:00:00+00:00,29034.16,29467.12,28841.12,29582.0,BTC,USDT
2022-05-28 00:00:00+00:00,28631.68,29032.54,28531.9,29252.23,BTC,USDT
2022-05-27 00:00:00+00:00,29204.55,28615.38,28284.21,29378.72,BTC,USDT
2022-05-26 00:00:00+00:00,29543.19,29211.41,28024.4,29875.96,BTC,USDT
2022-05-25 00:00:00+00:00,29655.69,29548.11,29339.51,30222.03,BTC,USDT
2022-05-24 00:00:00+00:00,29118.17,29663.7,28673.35,29869.72,BTC,USDT
2022-05-23 00:00:00+00:00,30291.8,29111.13,28873.54,30668.96,BTC,USDT
2022-05-22 00:00:00+00:00,29439.75,30298.58,29261.04,30500.0,BTC,USDT
2022-05-21 00:00:00+00:00,29195.03,29446.54,28948.76,29655.33,BTC,USDT
2022-05-20 00:00:00+00:00,30322.57,29200.14,28732.2,30770.0,BTC,USDT
2022-05-19 00:00:00+00:00,28701.81,30322.8,28688.53,30546.28,BTC,USDT
2022-05-18 00:00:00+00:00,30451.55,28716.32,28653.51,30710.57,BTC,USDT
2022-05-17 00:00:00+00:00,29860.19,30449.78,29442.54,30794.19,BTC,USDT
2022-05-16 00:00:00+00:00,31330.24,29858.71,29096.96,31330.24,BTC,USDT
2022-05-15 00:00:00+00:00,30079.32,31328.96,29472.77,31450.0,BTC,USDT
2022-05-14 00:00:00+00:00,29283.27,30079.98,28616.04,30324.94,BTC,USDT
2022-05-13 00:00:00+00:00,29020.28,29288.59,28761.33,31060.34,BTC,USDT
2022-05-12 00:00:00+00:00,29096.95,29022.26,26672.43,30205.55,BTC,USDT
2022-05-11 00:00:00+00:00,31009.71,29096.95,27768.35,32165.97,BTC,USDT
2022-05-10 00:00:00+00:00,30066.02,31012.86,29737.71,32632.38,BTC,USDT
2022-05-09 00:00:00+00:00,34041.18,30082.7,30035.38,34240.5,BTC,USDT
2022-05-08 00:00:00+00:00,35477.19,34037.01,33716.77,35514.94,BTC,USDT
2022-05-07 00:00:00+00:00,36015.39,35489.27,34785.28,36139.61,BTC,USDT
2022-05-06 00:00:00+00:00,36552.99,36007.86,35263.08,36665.47,BTC,USDT
2022-05-05 00:00:00+00:00,39688.45,36552.27,35587.03,39837.83,BTC,USDT
2022-05-04 00:00:00+00:00,37721.92,39699.12,37664.16,40016.0,BTC,USDT
2022-05-03 00:00:00+00:00,38520.4,37721.23,37518.39,38657.18,BTC,USDT
2022-05-02 00:00:00+00:00,38459.1,38522.46,38066.34,39148.0,BTC,USDT
2022-05-01 00:00:00+00:00,37631.99,38465.68,37387.99,38665.13,BTC,USDT
2022-04-30 00:00:00+00:00,38598.49,37630.01,37600.9,38774.61,BTC,USDT
2022-04-29 00:00:00+00:00,39741.03,38594.71,38103.97,39919.09,BTC,USDT
2022-04-28 00:00:00+00:00,39233.65,39741.8,38898.0,40355.85,BTC,USDT
2022-04-27 00:00:00+00:00,38107.62,39235.08,37886.45,39466.0,BTC,USDT
2022-04-26 00:00:00+00:00,40438.03,38105.93,37700.0,40793.85,BTC,USDT
2022-04-25 00:00:00+00:00,39446.06,40427.42,38212.16,40584.21,BTC,USDT
2022-04-24 00:00:00+00:00,39445.28,39450.64,38994.0,39945.99,BTC,USDT
2022-04-23 00:00:00+00:00,39695.97,39440.84,39311.27,39966.77,BTC,USDT
2022-04-22 00:00:00+00:00,40467.07,39701.29,39199.27,40786.0,BTC,USDT
2022-04-21 00:00:00+00:00,41350.99,40472.59,39845.27,42958.88,BTC,USDT
2022-04-20 00:00:00+00:00,41491.07,41352.32,40906.0,42200.0,BTC,USDT
2022-04-19 00:00:00+00:00,40798.08,41495.79,40595.06,41744.0,BTC,USDT
2022-04-18 00:00:00+00:00,39679.15,40795.11,38562.01,41073.85,BTC,USDT
2022-04-17 00:00:00+00:00,40384.83,39682.95,39568.95,40582.38,BTC,USDT
2022-04-16 00:00:00+00:00,40551.61,40383.65,40010.0,40688.0,BTC,USDT
2022-04-15 00:00:00+00:00,39939.2,40553.51,39786.95,40829.99,BTC,USDT
2022-04-14 00:00:00+00:00,41139.21,39934.82,39567.52,41485.72,BTC,USDT
2022-04-13 00:00:00+00:00,40084.21,41138.37,39591.02,41528.0,BTC,USDT
2022-04-12 00:00:00+00:00,39523.84,40076.9,39281.59,40668.02,BTC,USDT
2022-04-11 00:00:00+00:00,42154.65,39524.06,39210.0,42408.45,BTC,USDT
2022-04-10 00:00:00+00:00,42756.46,42154.53,41906.77,43397.68,BTC,USDT
2022-04-09 00:00:00+00:00,42258.67,42741.35,42128.18,42794.59,BTC,USDT
2022-04-08 00:00:00+00:00,43433.89,42258.84,42121.25,43963.02,BTC,USDT
2022-04-07 00:00:00+00:00,43156.83,43459.84,42751.01,43893.99,BTC,USDT
2022-04-06 00:00:00+00:00,45472.27,43168.37,43126.87,45503.62,BTC,USDT
2022-04-05 00:00:00+00:00,46589.87,45493.41,45401.99,47178.88,BTC,USDT
2022-04-04 00:00:00+00:00,46401.71,46592.95,45150.0,46880.0,BTC,USDT
2022-04-03 00:00:00+00:00,45807.06,46401.61,45562.01,47445.64,BTC,USDT
2022-04-02 00:00:00+00:00,46268.25,45805.62,45651.3,47186.34,BTC,USDT
2022-04-01 00:00:00+00:00,45510.0,46274.85,44242.11,46688.7,BTC,USDT
2022-03-31 00:00:00+00:00,47060.55,45511.99,45196.52,47606.24,BTC,USDT
2022-03-30 00:00:00+00:00,47424.47,47064.03,46550.0,47690.9,BTC,USDT
2022-03-29 00:00:00+00:00,47136.28,47437.14,46961.0,48084.04,BTC,USDT
2022-03-28 00:00:00+00:00,46815.5,47121.2,46669.07,48186.36,BTC,USDT
2022-03-27 00:00:00+00:00,44503.92,46844.14,44436.59,46918.53,BTC,USDT
2022-03-26 00:00:00+00:00,44334.03,44503.92,44098.59,44790.84,BTC,USDT
2022-03-25 00:00:00+00:00,43988.65,44317.01,43605.26,45080.0,BTC,USDT
2022-03-24 00:00:00+00:00,42880.97,43988.18,42649.62,44208.84,BTC,USDT
2022-03-23 00:00:00+00:00,42364.35,42881.82,41765.31,43004.74,BTC,USDT
2022-03-22 00:00:00+00:00,40998.32,42364.66,40882.38,43290.5,BTC,USDT
2022-03-21 00:00:00+00:00,41263.09,41002.0,40513.44,41525.5,BTC,USDT
2022-03-20 00:00:00+00:00,42169.55,41260.86,40946.61,42271.52,BTC,USDT
2022-03-19 00:00:00+00:00,41756.55,42198.06,41550.0,42364.92,BTC,USDT
2022-03-18 00:00:00+00:00,40904.94,41757.82,40170.0,42305.68,BTC,USDT
2022-03-17 00:00:00+00:00,41110.08,40910.07,40530.35,41441.97,BTC,USDT
2022-03-16 00:00:00+00:00,39279.92,41108.47,38854.42,41687.46,BTC,USDT
2022-03-15 00:00:00+00:00,39689.85,39279.53,38130.0,39899.57,BTC,USDT
2022-03-14 00:00:00+00:00,37766.2,39702.9,37568.0,39899.57,BTC,USDT
2022-03-13 00:00:00+00:00,38814.66,37766.2,37595.55,39308.36,BTC,USDT
2022-03-12 00:00:00+00:00,38730.92,38816.1,38659.62,39430.0,BTC,USDT
2022-03-11 00:00:00+00:00,39417.94,38734.85,38246.0,40238.03,BTC,USDT
2022-03-10 00:00:00+00:00,41953.14,39421.29,38555.0,42036.95,BTC,USDT
2022-03-09 00:00:00+00:00,38735.8,41950.36,38643.19,42551.99,BTC,USDT
2022-03-08 00:00:00+00:00,37997.01,38730.13,37883.7,39360.0,BTC,USDT
2022-03-07 00:00:00+00:00,38417.88,38007.3,37160.0,39549.98,BTC,USDT
2022-03-06 00:00:00+00:00,39378.11,38421.87,38110.19,39710.0,BTC,USDT
2022-03-05 00:00:00+00:00,39142.46,39384.05,38570.36,39602.62,BTC,USDT
2022-03-04 00:00:00+00:00,42451.55,39141.85,38577.52,42510.8,BTC,USDT
2022-03-03 00:00:00+00:00,43920.93,42451.8,41822.93,44061.11,BTC,USDT
2022-03-02 00:00:00+00:00,44428.33,43900.58,43348.56,45326.53,BTC,USDT
2022-03-01 00:00:00+00:00,43183.71,44421.09,42838.57,44942.0,BTC,USDT
2022-02-28 00:00:00+00:00,37694.82,43174.6,37443.24,44198.54,BTC,USDT
2022-02-27 00:00:00+00:00,39122.94,37695.65,37008.51,39855.3,BTC,USDT
2022-02-26 00:00:00+00:00,39223.23,39120.56,38584.91,40274.92,BTC,USDT
2022-02-25 00:00:00+00:00,38319.4,39221.95,38022.86,39702.4,BTC,USDT
